id,sensol-num,value,match-num,startTime
749,1,190:190:0,5,0.781
750,1,190:190:0,5,0.802
751,1,190:190:0,5,0.842
752,1,190:190:0,5,0.866
753,1,190:190:0,5,0.885
754,1,190:190:0,5,0.901
755,1,190:190:0,5,0.925
,,,,
757,1,100,0,0.038
758,1,100,0,0.061
759,1,100,0,0.087
760,1,100,0,0.116
761,1,100,0,0.137
762,1,100,0,0.154
763,1,100,0,0.18
764,1,100,0,0.197
765,1,100,0,0.217
766,1,100,0,0.244
767,1,100,0,0.261
768,1,100,0,0.277
769,1,100,0,0.315
770,1,100,0,0.337
771,1,100,0,0.359
772,1,100,0,0.384
773,1,100,0,0.4
774,1,100,0,0.425
775,1,100,0,0.443
776,1,100,0,0.473
777,1,100,0,0.492
778,1,100,0,0.508
779,1,100,0,0.536
780,1,100,0,0.557
781,1,100,0,0.587
782,1,100,0,0.601
783,1,100,0,0.618
784,1,100,0,0.643
785,1,100,0,0.662
786,1,100,0,0.686
787,1,100,0,0.71
788,1,100,0,0.727
789,1,100,0,0.758
790,1,100,0,0.773
791,1,100,0,0.793
792,1,100,0,0.829
793,1,100,0,0.846
794,1,100,0,0.876
795,1,100,0,0.891
796,1,100,0,0.912
797,1,100,0,0.94
798,1,100,0,0.956
799,1,100,0,0.984
800,1,100,0,1.007
801,1,100,0,1.025
802,1,100,0,1.051
803,1,100,0,1.068
804,1,100,0,1.084
805,1,100,0,1.111
806,1,100,0,1.134
807,1,100,0,1.155
808,1,100,0,1.177
809,1,100,0,1.211
810,1,100,0,1.228
811,1,100,0,1.262
812,1,100,0,1.276
813,1,100,0,1.295
814,1,100,0,1.326
815,1,100,0,1.342
816,1,100,0,1.369
817,1,100,0,1.395
818,1,100,0,1.418
819,1,100,0,1.433
820,1,100,0,1.452
821,1,100,0,1.469
822,1,100,0,1.494
823,1,100,0,1.512
824,1,100,0,1.536
825,1,100,0,1.564
826,1,100,0,1.577
827,1,100,0,1.605
828,1,100,0,1.621
829,1,100,0,1.655
830,1,100,0,1.675
831,0,100,0,1.692
832,0,100,0,1.718
833,0,100,0,1.734
834,0,100,0,1.752
835,0,100,0,1.772
836,0,100,0,1.791
837,0,100,0,1.82
838,0,100,0,1.844
839,0,100,0,1.866
840,0,100,0,1.892
841,0,100,0,1.911
842,0,100,0,1.937
843,0,100,0,1.958
844,0,100,0,1.976
845,0,100,0,2.004
846,0,100,0,2.022
847,0,100,0,2.041
848,0,100,0,2.067
849,0,100,0,2.084
850,0,100,0,2.112
851,0,100,0,2.13
852,0,100,0,2.154
853,0,100,0,2.182
854,0,100,0,2.199
855,0,100,0,2.218
856,0,100,0,2.245
857,0,100,0,2.261
858,0,100,0,2.295
859,0,100,0,2.316
860,0,100,0,2.334
861,0,100,0,2.357
862,0,100,0,2.372
863,0,100,0,2.39
864,0,100,0,2.413
865,0,100,0,2.433
866,0,100,0,2.456
867,0,100,0,2.479
868,0,100,0,2.511
869,0,100,0,2.528
870,0,100,0,2.546
871,0,100,0,2.579
872,0,100,0,2.6
